date,TOTAL_PRECIP,T_MEAN,dengue,sintomas dengue,dolor de cabeza,migrana,dolor muscular,dolor ojos,nauseas,vomito,mosquito,picadura mosquito,mosquito dengue,dengue hemorragico,mosquitos,dolor huesos,dolor articulaciones,brote,fiebre,hemorragia,cases,Rt
2008-03-16,143.01956443681564,21.662085316975052,14.142857142857142,27.571428571428573,0.0,0.0,0.0,22.714285714285715,5.142857142857143,11.142857142857142,0.0,22.714285714285715,7.0,23.428571428571427,22.857142857142858,0.0,10.571428571428571,0.0,36.857142857142854,34.857142857142854,88.42857142857143,0.826375933663981
2008-03-23,143.01956443681564,21.662085316975052,14.285714285714286,0.0,0.0,13.857142857142858,0.0,0.0,4.714285714285714,14.285714285714286,18.428571428571427,0.0,22.428571428571427,14.285714285714286,34.57142857142857,6.0,13.142857142857142,14.285714285714286,39.142857142857146,28.714285714285715,82.42857142857143,0.837171998214142
2008-03-30,143.01956443681564,21.662085316975052,10.285714285714286,4.285714285714286,61.285714285714285,19.428571428571427,27.285714285714285,0.0,14.285714285714286,2.857142857142857,6.857142857142857,0.0,14.285714285714286,0.0,0.0,14.285714285714286,5.428571428571429,23.285714285714285,26.857142857142858,31.285714285714285,99.42857142857143,0.776718337691241
2008-04-06,191.08455756831424,21.854867094925034,15.142857142857142,9.285714285714286,27.571428571428573,27.428571428571427,0.0,0.0,6.285714285714286,6.142857142857143,12.714285714285714,0.0,10.571428571428571,17.571428571428573,0.0,0.0,16.285714285714285,0.0,16.428571428571427,7.142857142857143,102.42857142857143,0.922278331520954
2008-04-13,191.08455756831424,21.854867094925034,14.0,14.285714285714286,49.57142857142857,11.714285714285714,4.285714285714286,18.571428571428573,21.142857142857142,11.142857142857142,38.714285714285715,18.571428571428573,33.857142857142854,26.142857142857142,4.0,18.0,3.857142857142857,0.0,37.42857142857143,25.285714285714285,101.0,0.994571651649549
2008-04-20,191.08455756831424,21.854867094925034,7.714285714285714,12.571428571428571,6.714285714285714,0.0,4.857142857142857,0.0,0.0,35.142857142857146,10.285714285714286,0.0,14.857142857142858,7.142857142857143,20.0,0.0,9.142857142857142,35.57142857142857,21.571428571428573,13.285714285714286,100.14285714285714,0.998193618658992
2008-04-27,191.08455756831424,21.854867094925034,25.428571428571427,11.285714285714286,8.142857142857142,12.0,26.0,6.857142857142857,17.857142857142858,4.285714285714286,6.571428571428571,6.857142857142857,21.0,17.714285714285715,6.285714285714286,0.0,14.285714285714286,28.142857142857142,17.142857142857142,42.714285714285715,97.71428571428571,0.996217076173964
2008-05-04,278.74336721173285,21.599795570480364,22.285714285714285,10.857142857142858,25.571428571428573,22.571428571428573,0.0,22.571428571428573,3.857142857142857,26.571428571428573,29.857142857142858,22.571428571428573,9.714285714285714,0.0,18.142857142857142,40.714285714285715,15.714285714285714,20.857142857142858,40.285714285714285,17.0,89.42857142857143,0.996833654175132
2008-05-11,278.74336721173285,21.599795570480364,20.571428571428573,18.571428571428573,4.0,22.428571428571427,18.285714285714285,8.285714285714286,14.285714285714286,16.857142857142858,6.857142857142857,8.285714285714286,5.714285714285714,11.142857142857142,0.0,3.2857142857142856,3.7142857142857144,8.714285714285714,18.571428571428573,30.0,91.85714285714286,0.998296281259258
2008-05-18,278.74336721173285,21.599795570480364,35.57142857142857,20.142857142857142,4.285714285714286,18.285714285714285,14.285714285714286,6.571428571428571,0.0,26.428571428571427,17.714285714285715,6.571428571428571,22.714285714285715,0.0,4.0,8.0,14.285714285714286,32.0,35.57142857142857,3.0,101.85714285714286,0.998901785430318
2008-05-25,278.74336721173285,21.599795570480364,8.714285714285714,0.0,3.0,3.7142857142857144,7.142857142857143,0.0,0.0,12.714285714285714,18.0,0.0,8.428571428571429,17.857142857142858,14.285714285714286,18.571428571428573,2.857142857142857,5.857142857142857,23.285714285714285,16.857142857142858,101.28571428571429,0.999194124738167
2008-06-01,212.62344842670532,21.620322452065153,0.0,13.428571428571429,12.142857142857142,3.2857142857142856,4.571428571428571,14.285714285714286,0.0,6.142857142857143,8.571428571428571,14.285714285714286,28.571428571428573,3.142857142857143,10.571428571428571,4.428571428571429,3.142857142857143,21.0,33.285714285714285,2.142857142857143,93.0,0.999165713760391
2008-06-08,212.62344842670532,21.620322452065153,12.285714285714286,29.714285714285715,23.142857142857142,4.285714285714286,10.0,8.714285714285714,29.428571428571427,8.0,14.285714285714286,8.714285714285714,6.142857142857143,3.4285714285714284,12.428571428571429,14.142857142857142,9.142857142857142,2.857142857142857,28.857142857142858,14.714285714285714,100.71428571428571,0.999383633979087
2008-06-15,212.62344842670532,21.620322452065153,25.142857142857142,29.714285714285715,3.857142857142857,0.0,5.428571428571429,5.0,4.571428571428571,7.571428571428571,15.428571428571429,5.0,4.428571428571429,7.428571428571429,17.714285714285715,27.857142857142858,14.285714285714286,9.571428571428571,24.285714285714285,54.714285714285715,103.71428571428571,0.999536682177223
2008-06-22,212.62344842670532,21.620322452065153,22.714285714285715,13.714285714285714,24.857142857142858,34.285714285714285,5.571428571428571,25.285714285714285,9.285714285714286,0.0,14.285714285714286,25.285714285714285,13.285714285714286,0.0,8.714285714285714,12.0,0.0,15.714285714285714,49.857142857142854,22.0,100.42857142857143,0.999856038095476
2008-06-29,212.62344842670532,21.620322452065153,6.0,17.571428571428573,9.428571428571429,20.428571428571427,26.142857142857142,5.857142857142857,0.0,23.428571428571427,9.285714285714286,5.857142857142857,0.0,14.285714285714286,17.142857142857142,4.714285714285714,0.0,23.0,11.714285714285714,0.0,91.28571428571429,0.999243837274583
2008-07-06,205.76393604856332,21.505092229353604,13.428571428571429,0.0,20.571428571428573,13.0,10.714285714285714,11.285714285714286,11.285714285714286,14.285714285714286,0.0,11.285714285714286,0.0,0.0,13.571428571428571,26.285714285714285,0.0,0.0,33.142857142857146,20.142857142857142,92.0,0.996353176882599
2008-07-13,205.76393604856332,21.505092229353604,14.285714285714286,12.571428571428571,11.714285714285714,31.428571428571427,33.42857142857143,22.285714285714285,0.0,19.857142857142858,7.714285714285714,22.285714285714285,14.285714285714286,4.285714285714286,0.0,19.714285714285715,0.0,14.285714285714286,0.0,17.142857142857142,104.85714285714286,0.979876385241121
2008-07-20,205.76393604856332,21.505092229353604,0.0,14.285714285714286,29.714285714285715,10.714285714285714,6.0,3.7142857142857144,14.0,24.857142857142858,18.0,3.7142857142857144,11.428571428571429,26.285714285714285,4.142857142857143,16.714285714285715,7.857142857142857,0.0,13.142857142857142,9.0,104.28571428571429,0.95836340238623
2008-07-27,205.76393604856332,21.505092229353604,6.142857142857143,10.142857142857142,23.0,28.142857142857142,0.0,9.142857142857142,23.142857142857142,5.285714285714286,8.571428571428571,9.142857142857142,0.0,14.428571428571429,14.285714285714286,5.714285714285714,20.714285714285715,8.571428571428571,0.0,0.0,104.57142857142857,0.956876043954344
2008-08-03,221.96122943350892,21.557212045059817,39.0,0.0,0.0,7.571428571428571,32.142857142857146,3.142857142857143,0.0,16.714285714285715,0.0,3.142857142857143,6.142857142857143,0.0,7.428571428571429,5.714285714285714,0.0,10.714285714285714,14.285714285714286,12.0,89.42857142857143,0.913666303680055
2008-08-10,221.96122943350892,21.557212045059817,10.714285714285714,26.0,26.142857142857142,8.0,7.571428571428571,7.142857142857143,15.571428571428571,20.857142857142858,14.285714285714286,7.142857142857143,25.0,13.714285714285714,7.428571428571429,9.285714285714286,5.714285714285714,19.428571428571427,48.857142857142854,26.285714285714285,91.42857142857143,0.866375258200012
2008-08-17,221.96122943350892,21.557212045059817,26.714285714285715,0.0,8.142857142857142,0.0,13.428571428571429,14.285714285714286,0.0,31.714285714285715,12.857142857142858,14.285714285714286,0.0,14.714285714285714,10.428571428571429,5.285714285714286,0.0,14.0,41.285714285714285,33.857142857142854,80.0,0.820074809010455
2008-08-24,221.96122943350892,21.557212045059817,19.0,0.0,15.0,5.428571428571429,5.0,20.285714285714285,16.285714285714285,8.857142857142858,0.0,20.285714285714285,5.714285714285714,14.571428571428571,14.285714285714286,19.857142857142858,21.571428571428573,7.142857142857143,20.714285714285715,8.714285714285714,76.71428571428571,0.910722632371545
2008-08-31,221.96122943350892,21.557212045059817,65.28571428571429,8.571428571428571,18.714285714285715,14.285714285714286,14.285714285714286,7.142857142857143,14.285714285714286,24.428571428571427,10.428571428571429,7.142857142857143,0.0,14.285714285714286,0.0,11.571428571428571,17.0,30.714285714285715,5.0,0.0,82.85714285714286,0.949538264608059
2008-09-07,186.92514907956254,21.667411737737506,24.714285714285715,9.428571428571429,24.285714285714285,1.4285714285714286,17.714285714285715,2.7142857142857144,14.285714285714286,0.0,13.285714285714286,2.7142857142857144,12.571428571428571,5.285714285714286,0.0,15.142857142857142,23.285714285714285,28.571428571428573,47.42857142857143,14.285714285714286,83.28571428571429,0.996017716351129
2008-09-14,186.92514907956254,21.667411737737506,18.428571428571427,14.285714285714286,12.285714285714286,15.428571428571429,4.0,14.285714285714286,17.857142857142858,30.285714285714285,18.571428571428573,14.285714285714286,7.571428571428571,0.0,0.0,27.428571428571427,0.0,11.428571428571429,20.571428571428573,21.714285714285715,86.14285714285714,0.999750125086261
2008-09-21,186.92514907956254,21.667411737737506,2.5714285714285716,0.0,12.571428571428571,1.5714285714285714,5.714285714285714,14.285714285714286,9.428571428571429,13.142857142857142,14.285714285714286,14.285714285714286,6.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,16.714285714285715,12.571428571428571,33.0,5.571428571428571,86.42857142857143,0.999987874032488
2008-09-28,186.92514907956254,21.667411737737506,7.571428571428571,11.428571428571429,26.428571428571427,5.0,27.142857142857142,3.5714285714285716,9.142857142857142,5.714285714285714,4.0,3.5714285714285716,14.285714285714286,15.571428571428571,14.285714285714286,10.0,10.428571428571429,3.2857142857142856,14.285714285714286,10.428571428571429,89.0,0.999999438419639
2008-10-05,241.55355892917868,21.61946434923124,10.857142857142858,8.571428571428571,12.714285714285714,28.571428571428573,9.0,5.428571428571429,16.714285714285715,4.428571428571429,7.0,5.428571428571429,0.0,19.0,0.0,22.0,8.142857142857142,4.0,37.285714285714285,10.571428571428571,86.71428571428571,0.999999712063022
2008-10-12,241.55355892917868,21.61946434923124,19.857142857142858,6.571428571428571,27.0,12.857142857142858,0.0,23.0,20.285714285714285,18.714285714285715,14.285714285714286,23.0,0.0,0.0,14.285714285714286,0.0,0.0,9.142857142857142,25.571428571428573,14.285714285714286,98.71428571428571,0.999999901043904
2008-10-19,241.55355892917868,21.61946434923124,8.857142857142858,29.857142857142858,17.571428571428573,19.0,4.857142857142857,0.0,7.0,27.571428571428573,19.285714285714285,0.0,14.285714285714286,14.285714285714286,2.4285714285714284,8.285714285714286,14.285714285714286,15.142857142857142,18.285714285714285,21.142857142857142,95.71428571428571,0.999999404032699
2008-10-26,241.55355892917868,21.61946434923124,19.857142857142858,14.0,9.857142857142858,38.142857142857146,35.0,5.285714285714286,32.57142857142857,25.714285714285715,12.285714285714286,5.285714285714286,11.714285714285714,7.571428571428571,0.0,7.857142857142857,22.571428571428573,17.0,22.142857142857142,0.0,104.85714285714286,0.999984321427982
2008-11-02,269.05215216622304,21.570021856902653,0.0,24.285714285714285,15.428571428571429,0.0,14.285714285714286,0.0,19.428571428571427,13.285714285714286,0.0,0.0,5.285714285714286,0.0,19.0,27.714285714285715,0.0,0.0,12.571428571428571,11.714285714285714,109.71428571428571,0.999790788062434
2008-11-09,269.05215216622304,21.570021856902653,30.142857142857142,22.0,0.0,18.428571428571427,4.857142857142857,22.428571428571427,21.428571428571427,12.857142857142858,9.0,22.428571428571427,20.857142857142858,19.0,22.857142857142858,12.142857142857142,0.0,14.285714285714286,27.428571428571427,2.7142857142857144,102.71428571428571,0.999491054398442
2008-11-16,269.05215216622304,21.570021856902653,0.0,20.714285714285715,6.0,9.571428571428571,5.428571428571429,0.0,17.714285714285715,30.428571428571427,18.571428571428573,0.0,9.857142857142858,8.285714285714286,0.0,0.0,14.285714285714286,13.142857142857142,33.42857142857143,6.857142857142857,107.71428571428571,0.998189012728341
2008-11-23,269.05215216622304,21.570021856902653,18.428571428571427,6.142857142857143,14.428571428571429,3.142857142857143,5.285714285714286,9.285714285714286,0.0,26.142857142857142,0.0,9.285714285714286,15.571428571428571,11.0,4.0,0.0,0.0,11.428571428571429,23.428571428571427,32.714285714285715,94.85714285714286,0.986152822357044
2008-11-30,269.05215216622304,21.570021856902653,0.0,26.285714285714285,24.142857142857142,14.571428571428571,19.142857142857142,27.714285714285715,0.0,11.714285714285714,29.0,27.714285714285715,30.285714285714285,2.857142857142857,8.571428571428571,3.7142857142857144,0.0,0.0,26.857142857142858,7.142857142857143,81.42857142857143,0.946263295810121
2008-12-07,110.79404745786807,21.512658473703578,4.428571428571429,6.0,5.857142857142857,8.285714285714286,4.857142857142857,7.285714285714286,5.714285714285714,20.857142857142858,25.428571428571427,7.285714285714286,0.0,0.0,10.714285714285714,0.0,14.285714285714286,23.428571428571427,4.714285714285714,1.8571428571428572,90.0,0.870472509270708
2008-12-14,110.79404745786807,21.512658473703578,10.142857142857142,2.5714285714285716,19.857142857142858,19.285714285714285,21.571428571428573,14.285714285714286,12.142857142857142,11.857142857142858,22.142857142857142,14.285714285714286,0.0,18.571428571428573,3.857142857142857,6.285714285714286,10.714285714285714,6.0,14.428571428571429,4.714285714285714,94.57142857142857,0.931495501520192
2008-12-21,110.79404745786807,21.512658473703578,26.571428571428573,14.857142857142858,25.285714285714285,14.0,0.0,0.0,18.285714285714285,5.714285714285714,12.428571428571429,0.0,14.428571428571429,4.285714285714286,18.857142857142858,0.0,5.285714285714286,17.142857142857142,29.714285714285715,3.857142857142857,96.42857142857143,0.994701865770214
2008-12-28,110.79404745786807,21.512658473703578,10.142857142857142,14.285714285714286,4.0,12.142857142857142,17.571428571428573,0.0,14.285714285714286,10.857142857142858,31.285714285714285,0.0,14.285714285714286,20.142857142857142,19.428571428571427,14.285714285714286,9.857142857142858,14.0,10.285714285714286,3.857142857142857,87.57142857142857,0.998319741040609
2009-01-04,137.46269174222675,21.690970685600032,23.0,7.571428571428571,27.285714285714285,14.285714285714286,26.0,0.0,0.0,19.571428571428573,0.0,0.0,9.0,30.428571428571427,0.0,0.0,26.142857142857142,18.0,24.142857142857142,33.42857142857143,81.0,0.999179213454163
2009-01-11,137.46269174222675,21.690970685600032,10.142857142857142,5.857142857142857,33.0,0.0,1.7142857142857142,0.0,12.857142857142858,19.285714285714285,0.0,0.0,17.285714285714285,0.0,23.142857142857142,6.571428571428571,7.142857142857143,19.142857142857142,23.285714285714285,11.285714285714286,84.85714285714286,0.998746276810794
2009-01-18,137.46269174222675,21.690970685600032,3.4285714285714284,0.0,0.0,0.0,8.714285714285714,0.0,0.0,24.0,12.428571428571429,0.0,0.0,16.428571428571427,12.285714285714286,8.857142857142858,11.285714285714286,0.0,10.714285714285714,6.428571428571429,93.85714285714286,0.999498218156577
2009-01-25,137.46269174222675,21.690970685600032,2.2857142857142856,25.714285714285715,10.571428571428571,0.0,2.857142857142857,0.0,0.0,28.428571428571427,24.0,0.0,0.0,17.857142857142858,5.857142857142857,32.857142857142854,23.285714285714285,8.428571428571429,13.857142857142858,7.285714285714286,101.28571428571429,0.999874810203053
2009-02-01,112.02732473462775,21.907751873849126,2.0,4.0,29.285714285714285,39.142857142857146,19.285714285714285,14.285714285714286,19.428571428571427,5.428571428571429,28.142857142857142,14.285714285714286,3.5714285714285716,9.142857142857142,4.285714285714286,14.285714285714286,2.0,21.428571428571427,24.0,4.857142857142857,93.42857142857143,0.999976252161126
2009-02-08,112.02732473462775,21.907751873849126,14.714285714285714,29.857142857142858,6.571428571428571,16.285714285714285,3.5714285714285716,6.714285714285714,8.714285714285714,22.714285714285715,18.571428571428573,6.714285714285714,14.285714285714286,14.285714285714286,18.714285714285715,36.0,0.0,3.5714285714285716,38.0,27.714285714285715,98.57142857142857,0.999943598659932
2009-02-15,112.02732473462775,21.907751873849126,27.428571428571427,21.285714285714285,14.428571428571429,20.428571428571427,4.571428571428571,12.857142857142858,21.714285714285715,32.42857142857143,5.428571428571429,12.857142857142858,0.0,20.428571428571427,23.428571428571427,0.0,14.285714285714286,18.428571428571427,15.571428571428571,15.285714285714286,93.42857142857143,0.999253180941979
2009-02-22,112.02732473462775,21.907751873849126,20.571428571428573,25.142857142857142,27.714285714285715,11.428571428571429,6.0,6.285714285714286,0.0,0.0,18.0,6.285714285714286,0.0,12.285714285714286,7.857142857142857,7.285714285714286,0.0,30.0,26.714285714285715,23.428571428571427,95.85714285714286,0.998937055005809
2009-03-01,182.8312439302558,21.938496607331263,15.428571428571429,9.0,12.142857142857142,17.428571428571427,2.2857142857142856,34.42857142857143,10.0,15.0,10.0,34.42857142857143,4.285714285714286,13.142857142857142,0.0,34.714285714285715,12.857142857142858,0.0,19.714285714285715,9.857142857142858,93.85714285714286,0.997894864335521
2009-03-08,182.8312439302558,21.938496607331263,11.714285714285714,0.0,18.142857142857142,2.7142857142857144,0.0,10.714285714285714,4.0,10.571428571428571,3.142857142857143,10.714285714285714,10.0,14.285714285714286,0.0,12.428571428571429,2.4285714285714284,24.428571428571427,28.571428571428573,21.571428571428573,101.57142857142857,0.997443080811195
2009-03-15,182.8312439302558,21.938496607331263,21.285714285714285,20.285714285714285,6.857142857142857,15.714285714285714,24.428571428571427,8.0,3.857142857142857,18.285714285714285,6.857142857142857,8.0,6.285714285714286,13.142857142857142,14.285714285714286,8.857142857142858,4.857142857142857,5.142857142857143,25.714285714285715,20.0,93.85714285714286,0.998261569846177
2009-03-22,182.8312439302558,21.938496607331263,32.714285714285715,12.0,6.142857142857143,11.285714285714286,24.428571428571427,3.4285714285714284,4.428571428571429,17.0,14.285714285714286,3.4285714285714284,14.285714285714286,4.0,6.285714285714286,14.285714285714286,2.0,9.857142857142858,30.857142857142858,3.2857142857142856,87.28571428571429,0.999837524858454
2009-03-29,182.8312439302558,21.938496607331263,10.142857142857142,14.285714285714286,14.571428571428571,19.142857142857142,14.285714285714286,4.0,16.285714285714285,14.285714285714286,0.0,4.0,9.857142857142858,10.571428571428571,15.142857142857142,14.285714285714286,18.571428571428573,0.0,16.714285714285715,19.285714285714285,94.0,0.999780597278563
2009-04-05,181.31416321805827,22.28451590464554,3.4285714285714284,12.142857142857142,15.714285714285714,10.714285714285714,0.0,6.714285714285714,13.714285714285714,1.8571428571428572,7.857142857142857,6.714285714285714,25.142857142857142,14.571428571428571,9.428571428571429,0.0,15.857142857142858,10.428571428571429,7.285714285714286,4.857142857142857,93.28571428571429,0.998860128108543
2009-04-12,181.31416321805827,22.28451590464554,31.428571428571427,4.714285714285714,19.857142857142858,8.142857142857142,0.0,10.714285714285714,14.285714285714286,14.285714285714286,14.285714285714286,10.714285714285714,0.0,20.428571428571427,0.0,20.714285714285715,8.571428571428571,23.857142857142858,6.857142857142857,14.285714285714286,90.71428571428571,0.999863002395434
2009-04-19,181.31416321805827,22.28451590464554,5.285714285714286,0.0,29.142857142857142,30.714285714285715,0.0,0.0,4.571428571428571,10.285714285714286,0.0,0.0,0.0,0.0,14.285714285714286,0.0,7.571428571428571,2.7142857142857144,4.571428571428571,17.142857142857142,98.14285714285714,0.999996926019831
2009-04-26,181.31416321805827,22.28451590464554,14.142857142857142,31.142857142857142,21.428571428571427,10.714285714285714,13.714285714285714,21.142857142857142,4.0,1.8571428571428572,2.2857142857142856,21.142857142857142,0.0,0.0,26.857142857142858,0.0,17.142857142857142,7.428571428571429,10.142857142857142,6.428571428571429,113.71428571428571,0.999999761499053
2009-05-03,199.80645077962149,22.189317459881277,20.428571428571427,15.857142857142858,16.857142857142858,7.142857142857143,24.142857142857142,0.0,11.0,9.142857142857142,7.571428571428571,0.0,0.0,11.857142857142858,6.142857142857143,28.571428571428573,0.0,8.714285714285714,74.71428571428571,14.428571428571429,100.0,0.999999997549831
2009-05-10,199.80645077962149,22.189317459881277,6.428571428571429,0.0,14.285714285714286,14.285714285714286,24.0,16.571428571428573,25.714285714285715,13.857142857142858,7.571428571428571,16.571428571428573,11.428571428571429,14.285714285714286,5.428571428571429,7.714285714285714,5.714285714285714,13.571428571428571,30.428571428571427,14.857142857142858,84.57142857142857,0.999999999971349
2009-05-17,199.80645077962149,22.189317459881277,0.0,14.285714285714286,7.142857142857143,13.857142857142858,5.571428571428571,22.0,0.0,3.7142857142857144,25.0,22.0,24.142857142857142,24.857142857142858,23.714285714285715,2.5714285714285716,16.571428571428573,18.428571428571427,11.0,33.714285714285715,107.0,0.99999999941671
2009-05-24,199.80645077962149,22.189317459881277,36.285714285714285,2.7142857142857144,20.857142857142858,14.0,4.0,10.0,20.142857142857142,22.142857142857142,19.142857142857142,10.0,16.571428571428573,33.285714285714285,7.714285714285714,0.0,4.857142857142857,16.428571428571427,24.0,27.714285714285715,124.28571428571429,0.999999999621017
2009-05-31,199.80645077962149,22.189317459881277,8.0,2.7142857142857144,17.142857142857142,27.571428571428573,3.0,5.857142857142857,9.0,20.428571428571427,2.2857142857142856,5.857142857142857,21.857142857142858,14.0,12.857142857142858,0.0,14.285714285714286,33.857142857142854,17.0,33.714285714285715,116.71428571428571,0.999999999990399
2009-06-07,205.33621514104513,22.066001023614263,6.428571428571429,8.285714285714286,14.142857142857142,0.0,8.571428571428571,20.714285714285715,8.285714285714286,19.285714285714285,11.571428571428571,20.714285714285715,0.0,9.285714285714286,8.857142857142858,10.428571428571429,28.285714285714285,0.0,28.857142857142858,30.571428571428573,130.85714285714286,0.99999999999549
2009-06-14,205.33621514104513,22.066001023614263,2.5714285714285716,9.857142857142858,0.0,7.285714285714286,14.285714285714286,11.428571428571429,14.285714285714286,0.0,0.0,11.428571428571429,16.285714285714285,25.285714285714285,0.0,31.285714285714285,7.857142857142857,8.142857142857142,11.714285714285714,21.571428571428573,140.14285714285714,0.999999999987717
2009-06-21,205.33621514104513,22.066001023614263,8.142857142857142,0.0,14.285714285714286,10.428571428571429,17.571428571428573,0.0,0.0,28.714285714285715,0.0,0.0,0.0,19.714285714285715,23.428571428571427,13.0,14.285714285714286,7.857142857142857,24.714285714285715,0.0,124.71428571428571,0.999999999979416
2009-06-28,205.33621514104513,22.066001023614263,26.428571428571427,20.571428571428573,21.714285714285715,18.857142857142858,0.0,10.714285714285714,10.285714285714286,14.285714285714286,19.857142857142858,10.714285714285714,0.0,9.285714285714286,0.0,0.0,13.571428571428571,14.285714285714286,21.857142857142858,12.571428571428571,130.0,0.999999999981814
2009-07-05,143.75257349762225,22.284795570416076,32.42857142857143,14.142857142857142,2.142857142857143,36.857142857142854,40.42857142857143,0.0,5.857142857142857,27.142857142857142,14.285714285714286,0.0,28.428571428571427,0.0,24.714285714285715,0.0,8.857142857142858,0.0,21.285714285714285,26.857142857142858,128.42857142857142,0.999999999822302
2009-07-12,143.75257349762225,22.284795570416076,0.0,2.2857142857142856,18.0,0.0,25.714285714285715,26.714285714285715,14.285714285714286,22.714285714285715,29.857142857142858,26.714285714285715,14.0,5.857142857142857,32.142857142857146,6.285714285714286,30.857142857142858,19.285714285714285,12.714285714285714,10.0,139.57142857142858,0.999999999967532
2009-07-19,143.75257349762225,22.284795570416076,8.714285714285714,17.285714285714285,10.0,6.714285714285714,21.142857142857142,14.285714285714286,7.857142857142857,0.0,0.0,14.285714285714286,17.714285714285715,10.428571428571429,20.0,17.428571428571427,1.8571428571428572,20.142857142857142,16.571428571428573,0.0,150.71428571428572,0.999999999936975
2009-07-26,143.75257349762225,22.284795570416076,13.0,0.0,18.428571428571427,26.857142857142858,25.285714285714285,28.857142857142858,11.857142857142858,36.42857142857143,13.714285714285714,28.857142857142858,33.0,19.285714285714285,3.4285714285714284,4.0,0.0,0.0,26.857142857142858,17.857142857142858,144.28571428571428,0.999999999997695
2009-08-02,179.1251349884115,22.453629095781256,18.0,0.0,12.571428571428571,24.285714285714285,16.142857142857142,20.857142857142858,22.142857142857142,19.428571428571427,0.0,20.857142857142858,6.142857142857143,0.0,0.0,16.857142857142858,18.285714285714285,15.714285714285714,29.428571428571427,23.0,162.42857142857142,0.999999999998534
2009-08-09,179.1251349884115,22.453629095781256,19.714285714285715,6.571428571428571,36.142857142857146,17.142857142857142,6.428571428571429,0.0,13.571428571428571,16.0,26.142857142857142,0.0,13.285714285714286,6.285714285714286,16.714285714285715,14.285714285714286,11.428571428571429,5.0,16.285714285714285,27.714285714285715,156.85714285714286,0.999999999974287
